TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,60,2948037,48.612154,53.204633,54.276498,45.554030,29.964984,97.020107,96.310946,52.353445,50.763931,48.612154,53.204633,54.276498,0.000425,46326.15,2.19,218347705981144,8555885938,119376338696862,5768898396,1fd319c5698ffd26f25e40b8d34388fd,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,85,1414583,43.269021,50.677504,52.161710,39.425511,23.906207,96.351278,95.281802,47.093295,46.034520,43.269021,50.677504,52.161710,0.004631,49900.19,1.84,232787801958954,7849755321,128365557371264,4958810990,6defded875ad29072a673c744cc8a1b0,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,110,591439,39.135881,48.026411,49.942385,32.922461,18.598448,94.222129,92.718358,40.608589,42.317305,39.135881,48.026411,49.942385,0.039222,39824.61,1.41,181142601928041,6472970487,102193720280898,3846859662,3172e2cc5a379422e8a372f151b4ef45,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,135,229007,35.965371,45.268783,47.526067,27.705308,15.260250,87.970021,85.871567,35.542747,39.426180,35.965371,45.268783,47.526067,0.124491,49121.65,1.17,219674199192706,5598393278,126147239415220,3241519919,6073cd33a6cae68f0701a7d5bbc9d614,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,160,97637,33.322278,42.288129,44.733070,22.466444,12.732849,73.933291,71.606382,31.473538,36.952228,33.322278,42.288129,44.733070,0.307463,24915.34,1.01,111932875385786,5180531892,63571843142218,2815958542,d2fe65ba9dbb8262b09cb697706184a6,
STILL,aom,av2,0,F1,food_02.y4m,4032x3024,25.00,8,4032x3024,185,41000,30.530301,38.960567,41.744352,17.290327,10.093139,54.785642,52.733426,27.558551,34.306938,30.530301,38.960567,41.744352,1.250341,11404.55,0.83,51687038517852,4338224286,29016769148194,2345267093,17061a291534ddc71fb7d5a9e7450cf5,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,60,6967926,48.968468,52.008364,52.602989,49.004374,30.237136,96.642374,95.713454,52.113697,51.453066,48.968468,52.008364,52.602989,0.000053,103310.13,4.66,488042522602373,18460482918,266238983348424,12282836301,f8265806edd83dab2c21a466a02e287e,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,85,3739506,43.478586,49.394829,50.173190,43.320689,24.431567,95.532527,94.201119,47.373886,46.572931,43.478586,49.394829,50.173190,0.000628,104614.25,4.22,494536154400863,18375729701,269190963288878,11349765067,813f478d942a68d9adb111f59e7cb640,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,110,1386663,38.459660,46.652331,47.542262,37.301479,18.724036,92.495423,90.735399,41.210877,42.002649,38.459660,46.652331,47.542262,0.001435,87978.19,3.10,414484719626284,13763081186,225661867580449,8412128281,944ab140434e22227c41afba38875485,
STILL,aom,av2,0,F1,fountain.y4m,6406x4270,25.00,8,6406x4270,135,417673,35.306774,43.747044,44.606872,31.417551,15.223819,84.845298,82.777035,36.193653,38.951199,35.306774,43.747044,44.606872,0.474294,100683.11,2.62,459745074904727,13278299343,258230615254957,7277274353,e2723311d94ed9a3b0ece5b5d091d838,
