TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AI,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,160,5464.370160,39.192950,42.098838,41.477594,21.589134,17.955137,80.950428,78.454942,35.803253,40.929156,39.170388,42.091372,41.468681,0.010976,165438.56,14.82,740084771061272,84213536156,422713841549513,41820034635,a748b92398bb52f1eb6aa7d581b0160e,
AI,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,185,2490.203304,35.726041,39.118248,39.237256,17.474835,14.801797,59.730671,57.255442,31.515131,38.207171,35.705027,39.111252,39.230003,0.038777,77586.96,12.57,348000573533288,74288774418,196649806158322,35887954152,207d300e9ec2c35a40750da1a7e3e615,
AI,aom,av2,0,A1,PierSeaSide_3840x2160_2997fps_10bit_420_v2.y4m,3840x2160,30.00,10,3840x2160,210,1038.160800,32.231028,35.864924,36.812534,13.493528,11.730082,33.985934,31.932780,27.658032,35.062550,32.214140,35.858388,36.801336,0.077852,29830.19,8.82,170892938375883,66440997167,83315586166294,24656106796,90aa1d0eacd17a9f9093c3c745ce677c,
AI,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,185327.296703,42.561239,50.332602,49.356496,32.922490,21.632452,99.776077,99.735569,46.165634,44.233530,42.561107,50.332386,49.351995,0.001410,1005223.60,21.88,5226038670539749,100345165260,2791024629062682,63202924988,4491985d9353d58294b9ae201ac26d78,
AI,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,110,38688.815185,40.354779,49.354620,47.522517,27.192205,18.138179,97.969511,96.193584,41.097107,42.448585,40.354539,49.354455,47.517384,0.329033,270610.00,14.33,1546156125972956,90777584703,755713140295890,40019910039,0ba96ec8e6c283fed746576bfe15c138,
AI,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,135,18422.233766,39.343271,47.922286,45.564544,23.096934,16.680549,90.182077,88.021590,38.456499,41.266979,39.343137,47.922034,45.560730,0.485166,324361.61,18.12,1448225622944379,99845534734,824413361512146,50455368159,fb18037de50f1e098860f00bb4e4802a,
AI,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,160,9330.909091,37.783348,45.816768,42.989948,19.065737,14.886926,75.962570,73.543539,35.425034,39.575816,37.783213,45.816214,42.987013,0.527466,151974.56,18.93,686768682747041,101734721813,385579172029181,52986128189,f821276a7ee87bfad5233bfef7e8c592,
AI,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,185,4658.813187,35.504319,42.872332,39.884179,15.185357,12.760948,55.716779,53.471200,32.092523,37.206780,35.504117,42.870323,39.882558,0.679185,69830.16,15.07,316847900543929,88015505793,178757653507498,42553294663,29658aa53c6e9f6b901fda091570fae8,
AI,aom,av2,0,A1,Tango_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,210,2279.704296,32.684224,39.223682,36.422883,11.675993,10.583258,33.782886,32.129333,28.738130,34.221549,32.683972,39.214612,36.421196,0.607160,36599.89,11.71,181363269019801,71888621708,97282427812258,33253592900,575502ae4c7b2f9ae97233b5fba493b0,
AI,aom,av2,0,A1,TimeLapse_3840x2160_5994fps_10bit_420.y4m,3840x2160,60.00,10,3840x2160,85,213297.502498,45.370173,50.182843,51.894586,35.627060,25.821282,97.061664,95.618118,49.059834,45.803209,45.359058,50.181564,51.865546,0.005700,730389.71,28.33,3345555724825731,128115349634,1874454980444252,77416704096,c49d8dc613832401d8870bf20f9a4d4b,
